Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[261]    0.0    0.00    0.00       1         sum_str_to_hex [261]
                0.00    0.00     128/128         hex_char_to_num [128]
-----------------------------------------------
                0.00    0.00       1/1           lzma_block_header_encode [233]
[262]    0.0    0.00    0.00       1         unaligned_write32le [262]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [44] Ch (sha512.c)         [180] lzma2_decoder_end (lzma2_decoder.c) [253] lzma_stream_footer_encode
  [37] Gamma0 (sha512.c)     [181] lzma2_decoder_init (lzma2_decoder.c) [207] lzma_stream_header_decode
  [36] Gamma1 (sha512.c)       [6] lzma2_encode (lzma2_encoder.c) [254] lzma_stream_header_encode
  [46] Maj (sha512.c)        [231] lzma2_encoder_end (lzma2_encoder.c) [166] lzma_strm_init
  [32] Rot (sha512.c)         [91] lzma2_encoder_init (lzma2_encoder.c) [139] lzma_vli_decode
  [45] Sh (sha512.c)         [127] lzma2_header_lzma (lzma2_encoder.c) [153] lzma_vli_encode
  [35] Sigma0 (sha512.c)     [125] lzma2_header_uncompressed (lzma2_encoder.c) [132] lzma_vli_size
  [38] Sigma1 (sha512.c)     [130] lzma_alloc             [71] make_literal (lzma_encoder_optimum_normal.c)
  [88] backward (lzma_encoder_optimum_normal.c) [182] lzma_block_decoder_init [103] make_short_rep (lzma_encoder_optimum_normal.c)
  [20] block_decode (block_decoder.c) [232] lzma_block_encoder_init [53] match (lzma_encoder.c)
 [170] block_decoder_end (block_decoder.c) [183] lzma_block_header_decode [52] mf_avail (lz_encoder.h)
   [3] block_encode (block_encoder.c) [233] lzma_block_header_encode [70] mf_avail (lz_encoder.h)
 [215] block_encoder_end (block_encoder.c) [234] lzma_block_header_size [116] mf_position (lz_encoder.h)
 [216] block_encoder_init (stream_encoder.c) [148] lzma_block_unpadded_size [98] mf_ptr (lz_encoder.h)
  [16] bt_find_func (lz_encoder_mf.c) [112] lzma_bufcpy   [56] mf_ptr (lz_encoder.h)
 [107] bt_skip_func (lz_encoder_mf.c) [143] lzma_check_finish [118] mf_read (lz_encoder.h)
 [171] compare_sum           [144] lzma_check_init        [68] mf_skip (lz_encoder.h)
  [14] compressStream        [152] lzma_check_is_supported [65] mf_skip (lz_encoder.h)
 [145] debug_time            [138] lzma_check_size        [83] mf_skip (lz_encoder.h)
  [22] decode_buffer (lz_decoder.c) [40] lzma_check_update [120] mf_unencoded (lz_encoder.h)
 [146] decoder_find (filter_decoder.c) [2] lzma_code      [51] move_pending (lz_encoder_mf.c)
  [49] dict_get (lz_decoder.h) [137] lzma_crc32           [48] move_pos (lz_encoder_mf.c)
 [101] dict_is_distance_valid (lz_decoder.h) [41] lzma_crc64 [136] move_window (lz_encoder.c)
  [60] dict_put (lz_decoder.h) [24] lzma_decode (lzma_decoder.c) [255] print_sum
  [80] dict_repeat (lz_decoder.h) [135] lzma_decoder_reset (lzma_decoder.c) [162] process (sha256.c)
 [172] dict_reset (lz_decoder.h) [126] lzma_decoder_uncompressed (lzma_decoder.c) [31] rc_bit (range_encoder.h)
 [115] dict_write (lz_decoder.h) [165] lzma_end          [108] rc_bit_0_price (price.h)
  [67] encode_init (lzma_encoder.c) [184] lzma_filter_flags_decode [99] rc_bit_0_price (price.h)
  [25] encode_symbol (lzma_encoder.c) [235] lzma_filter_flags_encode [109] rc_bit_1_price (price.h)
 [155] encoder_find (filter_encoder.c) [236] lzma_filter_flags_size [61] rc_bit_1_price (price.h)
  [63] fill_align_prices (lzma_encoder_optimum_normal.c) [237] lzma_filters_copy [102] rc_bit_price (price.h)
  [64] fill_distances_prices (lzma_encoder_optimum_normal.c) [129] lzma_free [69] rc_bit_price (price.h)
 [117] fill_window (lz_encoder.c) [238] lzma_index_append [30] rc_bittree (range_encoder.h)
 [100] get_len_price (lzma_encoder_optimum_normal.c) [239] lzma_index_block_count [72] rc_bittree_price (price.h)
  [42] get_literal_price (lzma_encoder_optimum_normal.c) [240] lzma_index_encoder_init [58] rc_bittree_price (price.h)
  [47] get_pos_len_price (lzma_encoder_optimum_normal.c) [185] lzma_index_end [77] rc_bittree_reverse (range_encoder.h)
 [106] get_pos_slot (fastpos.h) [86] lzma_index_hash_append [54] rc_bittree_reverse_price (price.h)
 [104] get_pos_slot (fastpos.h) [87] lzma_index_hash_decode [73] rc_direct (range_encoder.h)
 [217] get_pos_slot (fastpos.h) [186] lzma_index_hash_end [105] rc_direct_price (price.h)
  [57] get_pos_slot_2 (fastpos.h) [187] lzma_index_hash_init [18] rc_encode (range_encoder.h)
  [81] get_pure_rep_price (lzma_encoder_optimum_normal.c) [188] lzma_index_hash_size [121] rc_flush (range_encoder.h)
  [84] get_rep_price (lzma_encoder_optimum_normal.c) [241] lzma_index_init [43] rc_pending (range_encoder.h)
  [62] get_short_rep_price (lzma_encoder_optimum_normal.c) [242] lzma_index_iter_init [55] rc_read_init (range_decoder.h)
  [85] hash_append (index_hash.c) [189] lzma_index_iter_next [119] rc_reset (range_encoder.h)
  [13] helper1 (lzma_encoder_optimum_normal.c) [243] lzma_index_iter_rewind [34] rc_shift_low (range_encoder.h)
  [33] helper2 (lzma_encoder_optimum_normal.c) [244] lzma_index_padding_size [76] rep_match (lzma_encoder.c)
 [128] hex_char_to_num (spec_mem_io.c) [245] lzma_index_size [256] set_lz_options (lzma_encoder.c)
 [218] index_encode (index_encoder.c) [190] lzma_lz_decoder_init [26] sha_compress (sha512.c)
 [219] index_encoder_end (index_encoder.c) [191] lzma_lz_decoder_memusage [89] sha_done
 [220] index_encoder_reset (index_encoder.c) [92] lzma_lz_encoder_init [167] sha_init
 [221] index_file_size (index.c) [192] lzma_lzma2_decoder_init [257] sha_min (sha512.c)
 [222] index_init_plain (index.c) [193] lzma_lzma2_decoder_memusage [28] sha_process
 [156] index_size (index.h)  [246] lzma_lzma2_encoder_init [168] sortof_strdup (sha512.c)
 [147] index_size (index.h)  [194] lzma_lzma2_props_decode [15] spec_compress
 [151] index_size_unpadded (index.h) [247] lzma_lzma2_props_encode [258] spec_initbufs
 [141] index_size_unpadded (index.h) [195] lzma_lzma_decoder_create [259] spec_mem_alloc_fds
 [223] index_stream_end (index.c) [196] lzma_lzma_decoder_memusage_nocheck [111] spec_mem_feof
 [224] index_stream_init (index.c) [7] lzma_lzma_encode  [114] spec_mem_fread
 [173] index_stream_size (index.h) [248] lzma_lzma_encoder_create [113] spec_mem_fwrite
 [174] index_tree_append (index.c) [79] lzma_lzma_encoder_reset [39] spec_mem_init
 [175] index_tree_end (index.c) [197] lzma_lzma_lclppb_decode [17] spec_mem_load
 [176] index_tree_init (index.c) [249] lzma_lzma_lclppb_encode [208] spec_mem_lseek
 [177] index_tree_next (index.c) [8] lzma_lzma_optimum_normal [209] spec_mem_reset
 [225] index_tree_node_end (index.c) [250] lzma_lzma_preset [210] spec_mem_rewind
 [178] init_decoder (spec_xz.c) [59] lzma_mf_bt3_skip     [27] spec_mem_sum
  [93] init_encoder           [12] lzma_mf_bt4_find        [9] spec_uncompress
 [226] is_backward_size_valid (stream_flags_common.h) [82] lzma_mf_bt4_skip [131] store64 (sha512.c)
 [122] is_lclppb_valid (lzma_common.h) [11] lzma_mf_find  [19] stream_decode (stream_decoder.c)
 [123] is_options_valid (lzma_encoder.c) [133] lzma_next_end [211] stream_decoder_end (stream_decoder.c)
 [157] is_size_valid (block_decoder.c) [149] lzma_next_filter_init [212] stream_decoder_reset (stream_decoder.c)
 [227] iter_set_info (index.c) [198] lzma_properties_decode [4] stream_encode (stream_encoder.c)
  [75] length (lzma_encoder.c) [251] lzma_properties_encode [260] stream_encoder_end (stream_encoder.c)
  [78] length_encoder_reset (lzma_encoder.c) [199] lzma_properties_size [96] stream_encoder_update (stream_encoder.c)
  [74] length_update_prices (lzma_encoder.c) [90] lzma_raw_coder_init [163] stream_flags_decode (stream_flags_decoder.c)
  [29] literal (lzma_encoder.c) [200] lzma_raw_coder_memusage [213] stream_flags_encode (stream_flags_encoder.c)
 [124] literal_init (lzma_common.h) [201] lzma_raw_decoder_init [261] sum_str_to_hex
 [134] literal_init (lzma_common.h) [202] lzma_raw_decoder_memusage [164] transform (sha256.c)
  [66] literal_matched (lzma_encoder.c) [252] lzma_raw_encoder_init [214] unaligned_read32le (tuklib_integer.h)
  [50] load64 (sha512.c)     [159] lzma_sha256_finish    [150] unaligned_read32le (tuklib_integer.h)
  [23] lz_decode (lz_decoder.c) [160] lzma_sha256_init   [262] unaligned_write32le (tuklib_integer.h)
 [179] lz_decoder_end (lz_decoder.c) [161] lzma_sha256_update [169] unaligned_write32le (tuklib_integer.h)
 [158] lz_decoder_reset (lz_decoder.c) [203] lzma_stream_decoder [10] uncompressStream
   [5] lz_encode (lz_encoder.c) [204] lzma_stream_decoder_init [110] update_size (block_decoder.c)
 [228] lz_encoder_end (lz_encoder.c) [94] lzma_stream_encoder [154] validate_chain (filter_common.c)
 [229] lz_encoder_init (lz_encoder.c) [95] lzma_stream_encoder_init [142] vli_ceil4 (index.h)
 [230] lz_encoder_prepare (lz_encoder.c) [205] lzma_stream_flags_compare [140] vli_ceil4 (index.h)
  [21] lzma2_decode (lzma2_decoder.c) [206] lzma_stream_footer_decode [97] <cycle 1>
